331198130
212710692
1381344997
145940924
59381566
129066160
33016319
19132514
50936262
46756648
84097623
67922029
34865919
221295851
164851401
60452568
84428331
45236884
83811260
65288306
40306025
109722719
273808365
37775022
2807805
18798667
102516525
17668824
11688459
10105596
5118446
9197590
43705858
10858648
4321282
11594739
4276658
9449001
9902079
19224023
17138756
5854932
17946899
10193593
37842302
206606300
9919704
1706669
126435859
2963811
31133483
6534479
39009447
8660952
43926079
10148243
36953359
33516027
8733665
4032983
4943200
53881160
28427499
29186486
9011577
5098730
115223736
25528864
6489514
10711019
26606188
26437950
51273732
5794279
5112340
3278650
6942854
27755708
43943536
2083365
16783877
5425471
89802183
32406372
299385
2230563
9557468
13164905
11416103
5541604
18430129
626952
4660728
7141091
2877470
6822220
4102577
989387
10417673
6880353
1407001
541448
4837752
9657785
19174839
14883803
6632263
7503041
5530506
628074
69817894
15933012
273419
1161348
21422362
11325899
556581
2545264
20302901
5459915
11206572
2078968
2718121
1326627
31333962
12981546
587154
1972277
12151976
341465
7992169
29886897
11830801
5002100
32956300
3474956
1883936
10213138
5068618
45867852
1208238
3988368
20954852
24281433
8296582
17539600
2962478
441663
77278
16467965
2422754
219544
2356075
393616
97425470
2143943

33938
895952
174022
786936
59886383
23821199
871326
11922216
54446389
1271985
85078
3283344
3551175
400131
375235
48882
106812
16741375
1399950
65798
33690
8963009
42924
62254
437893
287411
38768
98408
39270
772443
98010
38139
398312
281072
110976
38729
650193
164161
897095
183712
1320812
112576
285769
7285750
72004
53237
56780
4992
26247
3489
801
598682
